Date,V7.3 (no overlay),V7.3 + V2 (original),V7.3 + V2 (tuned),A voltgt15 db0,A voltgt15 db10,A voltgt20 db0,A voltgt20 db10,A voltgt25 db0,A voltgt25 db10,A voltgt30 db0,A voltgt30 db10,A invvol-only,A voltgt20+invvol db10,A voltgt25+invvol db10,CONTROL universe equal weight,CONTROL SPY buy&hold,CONTROL QQQ buy&hold
2025-12-26,306437.08879948803,285790.7434753792,311331.36788757984,186565.87351206958,192521.02110989744,223139.63750259453,222008.96390872807,246984.7645727666,241676.43822869123,261272.80595776223,253544.5283250683,249152.2666793718,187314.90725526656,201739.26495405205,180095.9946096208,149661.5330584944,154969.08028604157
2025-12-29,302462.3349137732,282083.79053250817,307293.1309721202,185357.16293986334,191197.83441881998,221214.60352032623,219971.4827927957,244324.8032886708,238899.855823822,257922.3395832302,250293.1665406465,246974.11241078196,185935.10715327258,199975.60754503755,178570.9016967175,149128.19121127346,154218.93260261146
2025-12-30,297871.67535947106,277802.42885985237,302629.1514122496,184033.4443670378,189832.40499332582,219107.16586749672,217875.88793599553,241413.85469600637,236053.54145157037,254232.96021532864,246712.9165861294,245120.2269761493,184791.8087476195,198474.51148889327,177886.55600957246,148946.08713697913,153861.24799680777
2025-12-31,294821.8047529628,274958.04474318936,299530.56960701116,183154.012921775,188925.26234403625,217707.059395565,216483.64939569365,239479.92419107407,234162.5516192538,251781.86804495065,244334.32610886314,243088.27281750191,183538.6946627127,196829.23270476176,176531.26578580783,147842.5542727078,152589.48387853338
2026-01-02,294091.5236423905,274276.96667149075,298788.6247661055,182943.4360628262,188708.05013183385,217371.80867802314,216150.28262753514,239016.85113023734,233709.76055596137,251194.9623878782,243764.7807348306,241207.99489519652,182379.11990658304,195306.7665798865,177366.7203959049,148113.54865487228,152293.89718928852
2026-01-05,292292.2933687589,272598.96039751446,296960.65797387104,182422.3665770539,188170.56155744463,216549.56039412486,215332.6549874308,237891.21814192316,232609.12093608183,249781.14022551876,242392.77850146795,241115.97424704614,182316.64175729905,195232.2572119169,179805.17148649113,149100.0022615014,153503.5633910041
2026-01-06,297009.3754464302,276998.22681560187,301753.0792223326,183784.19177957164,189575.29836636328,218712.31179794503,217483.25275828192,240871.17496331237,235522.91128977743,253548.60942873574,246048.80844537,243540.1027108643,183816.28568997481,197195.08059282642,182353.62603095843,149986.7369594513,154852.32831938643
2026-01-07,297631.32717207226,277578.27424645756,302384.964488776,183963.74971831052,189760.51424092177,218997.4726125317,217766.81110488658,241264.0850837818,235907.0972990094,254045.35380029035,246530.85944536692,245733.31103464414,185173.07498763024,198970.92731108985,181846.72092709577,149503.26786951936,155001.37241550206
2026-01-08,293496.83136764064,273722.34207299433,298184.4343265755,182770.11761832418,188529.2703602403,217101.83321981254,215881.82430283507,238652.16975719848,233353.17650772753,250743.18831799796,243326.36984458356,243088.1630868036,183536.7012845795,196829.14385551814,180832.70405201585,149488.08920425747,154119.56987186772
2026-01-09,295305.3533278081,275409.0140016851,300021.84120809723,183292.2392910254,189067.84427635057,217931.02875717805,216706.36015615048,239794.68058552264,234470.319214853,252187.63017338247,244728.0860606051,244265.03512379958,184264.75222583904,197782.06033046264,180401.2234527564,150476.7111916383,155654.64371055065
2026-01-12,302546.85160847375,282162.6128745072,307378.9975304848,185621.60755504976,191224.34675374528,221618.47383711828,220007.88211476567,244859.01573232873,238943.46754873218,258569.34560137364,250340.69447336756,247053.70114257507,185989.9108293269,200040.05075667088,182755.2845602417,150713.024784725,155783.79706776852
2026-01-13,302478.6476557648,282099.00419571117,307309.70425408863,185599.9594595235,191204.03576459852,221584.18652980457,219976.7867752647,244811.9004103495,238901.33726220872,258509.94046751494,250287.8321976449,246609.3291353821,185715.0079954283,199680.2415392311,181514.3896418496,150411.6730720368,155552.79463744466
2026-01-14,295930.446168301,275991.9909132772,300656.9177579033,183542.7930192445,189253.99556809687,218325.9461987875,216991.35059032217,240334.64470528657,234856.4455231939,252864.81350444033,245212.57161861114,242338.8527397923,183073.15377364572,196222.42523865297,179718.6659788882,149672.37496225288,153891.05378390607
2026-01-15,299169.2035430665,279012.53546190483,303947.40314820636,184621.07683832757,190218.4904877477,220033.7845918458,218467.955041084,242681.44187548145,236857.05942839244,255823.76176539253,247722.80861432222,243120.31647116333,183556.59240358978,196855.17853789515,179439.85298612935,150079.96402882482,154444.97750883503
2026-01-16,294994.5821331891,275119.18116484134,299706.1065119485,183350.6766963399,188975.29728881788,218021.66301621255,216564.67429455477,239916.51912929106,234278.35263590072,252337.6218230864,244487.21919110382,241255.09245605665,182402.70476145958,195344.90160243982,178959.04829478334,149954.21124817582,154315.80899099298
2026-01-20,290812.06924559106,271218.46708214056,295456.79235874116,182107.32074927347,187729.75402494357,216048.82483350104,214657.79568940977,237200.69911798832,231694.77119605712,248907.24386747312,241245.51338526304,236910.11110974583,179714.75937785505,191826.7584415276,175560.0378097143,146901.6233589149,151037.03596456326
2026-01-21,293526.22802029364,273749.7581121243,298214.30048970087,182933.17992148944,188538.02461962367,217353.1771620613,215895.22673565795,238987.9919505749,233371.3351239061,251154.36404658,243349.15406596873,237526.7127162237,180096.20898823428,192326.0224318505,177047.65959733535,148597.0310477536,153078.82334454134
2026-01-22,299074.72728470375,278924.42458660563,303851.417956387,184648.41580965044,190190.35566297558,220062.20068570858,218424.8817115791,242700.03985443202,236798.70046712412,255821.43236268632,247649.58367910286,240969.98096113032,182226.32560916463,195114.0460530083,180832.0742090787,149373.19163031635,154191.6131578754
2026-01-23,300989.1460065496,280709.85843204166,305796.41293632507,185249.8189155166,190760.4654049683,221012.04972526708,219297.6976956736,244001.57345334542,237981.25669845482,257457.81917103677,249133.37642575998,244074.4752498506,184146.86575115568,197627.76348455166,179646.05364939265,149427.37454320997,154678.45112089696
2026-01-26,305179.05374494847,284617.4691339361,310053.2400476543,186419.25133889035,192008.21083936782,222875.1495521951,221207.9477387937,246575.76693983923,240569.40601406907,260721.03387574325,252380.81369768793,246437.3448943989,185608.61300549444,199540.9854336293,180086.94683978887,150186.18807975916,155359.05702130575
2026-01-27,308420.25014980766,287640.2883818391,313346.2034231725,187373.86035727034,192973.432096889,224392.59575041622,222685.66418476703,248668.40265012573,242571.52653336557,263368.83606105356,254892.94109235957,249317.01783081875,187390.07141896102,201872.6644074715,178959.4614204221,150784.5680465816,156767.43352388468
2026-01-28,308397.8933758247,287619.437906189,313323.4895765786,187310.34263790448,192966.77429810038,224291.6280035004,222675.4713521007,248529.1629768965,242557.71652300353,263192.65675318555,254875.6132117366,249385.22593271654,187432.26714732155,201927.8926922636,178711.64084564344,150769.38938131972,157286.56361636677
2026-01-29,301457.1121200423,281146.2951049664,306271.8531998046,185143.07959143107,190899.82469830383,220846.5473400082,219511.05138847354,243778.22101289633,238270.32420351397,257181.3120873526,249496.07906597047,240162.9305629563,181727.05824316083,194460.57516037524,177248.17066284825,150470.2060493832,156345.16465916
2026-01-30,296453.6696179775,276479.96193294926,301188.4979035599,183642.57558753097,189409.81037626593,218461.3466428706,217229.89704043753,240488.90758558555,235179.6460559367,253019.35917878276,245618.10210713584,237399.2095228817,180017.3314068082,192222.78275096405,174099.82796278893,150021.41774852903,154467.32426884669
2026-02-02,296137.0413029161,276184.6666019524,300866.81253960414,183625.73568346738,189375.6938724605,218433.2713333756,217176.80086417263,240448.3893294296,235106.53582732164,252865.08356812113,245427.87305893912,237288.57739976613,180007.2833816922,192133.20362132145,174020.5808168178,150767.23430351744,155527.96153507082
2026-02-03,284284.5271696943,265130.7212735449,288824.9952372039,179442.1554256435,185061.11121743312,211802.4114340081,210584.0829547965,231330.7811110735,226191.48636815668,242744.47534024404,235604.92986575002,228113.64376409425,173614.92964729125,184704.2350137647,170002.33507252546,149492.42596576086,153138.4349187379
2026-02-04,281633.74452180654,262658.53637354024,286131.87544882356,178506.50904472911,184096.16650559625,210319.4375970437,209109.63947047194,229291.6527553676,224197.6597297072,240481.0287520361,233408.05525543346,224686.02234142076,171226.8395017504,181928.8806669356,168249.59377501675,148768.30652123882,150463.25182198486
2026-02-05,269416.96426647966,251264.86752711097,273719.9741252157,174194.35382467322,179648.98276065808,203484.7899109994,202314.30600122482,219893.83092568454,215008.62194550305,230049.3814761498,223283.2212241974,216603.5087793143,165595.59596324674,175384.44755086512,162312.04177641324,146910.29688192168,148297.28376951333
2026-02-06,281513.81435473973,262546.68655880203,286010.02980960876,178464.17731041362,184052.50921796728,210252.34295985627,209042.9307746283,229199.39584982113,224107.45242355863,240378.6229483438,233308.66138802224,224144.65048330236,170849.65525646193,181490.53040755723,166487.7647800301,149728.7395588476,151431.9853845519
2026-02-09,284833.7893184015,265642.97662245476,289383.02996059787,179630.70806842024,185255.56809693552,212096.33371349776,210876.314536426,231728.15477359752,226580.03189131696,243213.47853728608,236060.1388470915,226141.13097457046,172289.4414495493,183107.08606716056,168412.2175601396,150450.70392556733,152591.9702208956
2026-02-10,281393.6146543287,262434.5853706574,285887.9103321811,178432.58491192595,184019.9275519909,210211.5019862719,209002.32472623148,229155.93377117967,224064.95590787084,240275.9869958956,233209.04414093815,223842.71320280974,170538.35303671696,181246.05097399387,167152.63296546272,150053.94345980446,151884.04487575073
2026-02-11,278068.80900292983,259333.7900891627,282510.0023398242,177274.64177508885,182825.72520237375,208389.8796006233,207191.180665243,226669.97426022837,221634.22501191136,237437.00658604965,230453.56317926248,222377.20815254335,169421.83325341277,180059.4275666794,163799.73462192144,150019.26267072672,152291.41084692627
2026-02-12,272205.61343531375,253865.6301253178,276553.1623782858,175232.643601572,180719.7849889461,205177.5028733064,203997.28215083384,222286.05883354755,217347.70359997218,232430.54933687038,225594.35471564886,216707.16297054436,165102.01353202754,175468.3766301661,160776.46372919856,147701.63612974633,149193.9740460727
2026-02-13,272102.18155902554,253769.16702113132,276448.07853333035,175196.62097533888,180682.63436943945,205120.833750058,203940.93899935446,222208.72274730564,217272.0856289744,232342.23107068473,225508.63404628503,214526.71150443042,163440.7997422775,173702.85917409623,162317.58541943473,147805.69179992896,149511.90749532921
2026-02-17,274251.90297957923,255774.04993348333,278632.1343637137,176028.6750265457,181454.77044012002,206412.07238133808,205111.9714120242,223946.71102514197,218843.72464265552,234177.83219732819,227290.246888753,216934.75589794884,165275.40904911637,175652.65923973362,162450.49811563693,148044.17377376737,149357.9058751133
2026-02-18,277277.1819500241,258595.49928731663,281705.7317660387,177155.9506914732,182541.38891757381,208169.92355572863,206759.9522610249,226324.4613421686,221055.47469164355,236761.0531828311,229797.49076428948,218606.35547397632,166548.94542898642,177006.15794259412,163734.84949291762,148789.97702580638,150473.18203080958
2026-02-19,271846.10888876324,253530.3473694218,276187.9159824339,175118.54762630656,180590.65829126738,204992.83787718657,203801.44678701056,222026.9891844399,217084.87355811076,232123.57609635088,225296.41010248355,215741.78140413473,164366.52127484456,174686.70456190317,163562.16660782977,148397.55332154693,149896.91154586896
2026-02-20,275527.5158380575,256963.71776592318,279928.12075257045,176519.86647100537,181912.94455088518,207178.02651692167,205806.8447053794,224982.77580425685,219776.31196097948,235267.05072480623,228347.42956784487,219374.51795531064,167134.18299404692,177628.14118366607,163219.37411702203,149470.7554611933,151223.32971423966
2026-02-23,264417.44191773445,246602.19038620984,268640.6015932641,172390.453795488,177922.4326920978,200741.9730139337,199754.77835693877,216281.49702726063,211653.85225475236,225780.39630984297,219139.79448175197,214966.11731738588,163775.56848495392,174058.64725061512,159694.29184944468,147944.45486508813,149385.22531984939
2026-02-24,264912.9764471238,247064.33803983335,269144.05058331526,172487.48231251363,178100.41858401426,200893.07650037558,200024.71426117443,216485.6148972169,212016.13240490024,226203.52264227884,219550.47591842807,216422.3220639167,164885.0026747219,175237.74017681266,161275.2228915494,149019.78547663803,150989.8409415536
2026-02-25,267352.9161325603,249339.88562275752,271622.9599177111,173358.6606973752,178976.79513373727,202249.77137009733,201353.83924885278,218318.30369553072,213799.94697919663,228286.93493594046,221572.61136205273,218289.3011695831,166307.3922503246,176749.43821384638,162809.62980306902,150277.2600713304,153178.17091466094
2026-02-26,244344.69888772006,227881.85801191395,248247.26549523266,164580.90996683628,170712.71296618835,188580.09178350982,188820.4161300028,199852.64187725037,196978.87820651452,208640.71050291232,202504.21722792272,207783.6911132098,158303.51572906115,168243.0173054063,162364.6237815825,149442.55320847186,151330.1363114459
2026-02-27,242183.1228307559,225865.91917494574,246051.1656913736,163800.57251591666,169936.31895199482,187364.86441479746,187642.92606038068,198211.0541954894,195398.57239122016,206794.98695587387,200712.7796833935,204619.25952289547,155892.6400566393,165680.7684784714,161689.43773714764,148724.9389062049,150845.7695301624
2026-03-02,242614.6095821858,226268.33430026245,246489.54396038252,164587.55174469715,170963.98030951625,188484.6911083334,189059.4063213783,198605.36991261767,196156.6895913838,207163.42426104454,201070.38059407537,205233.80906030486,156360.84500496974,166178.3709029132,162124.65150931533,148809.50575552107,151044.4949916499
2026-03-03,242146.62261301777,225831.87817682355,246014.08250812997,164354.47892629844,170721.8778156581,188130.8300876135,188704.4663307393,198222.27375329752,195778.31676873312,206763.82020088777,200682.52959793905,204475.8117365343,155783.3519369468,165564.61841744458,161853.81330046384,147497.84824793506,149427.46281875877
2026-03-04,245667.4309017949,229115.47032432075,249591.12360622027,166107.95661899063,172543.28850285034,190793.03415932268,191374.7878212757,201104.42266340723,198624.93058066216,209770.16306921636,203600.45059141234,206510.79443931548,157333.73789155268,167212.34942196155,164494.0874788628,148538.4847674578,151705.21015316097
2026-03-05,244241.0774259538,227785.2180956616,248141.98903682292,165397.58593230663,171805.3967315511,189714.5193071551,190292.9844320424,199936.8035320473,197471.70746483255,208552.23035374322,202418.3394368411,205181.6268827922,156321.08913137642,166136.11885248875,163702.46103140904,147710.30965275312,151248.16281661353
2026-03-06,242170.08658552563,225853.7612529687,246037.92123693906,164366.16475210886,170734.01637214413,188148.57200311281,188722.26234372891,198241.48146279025,195797.28765914953,206783.85558498875,200701.97570586522,202926.8637654004,154603.25975455175,164310.43105116725,161899.94972079113,145774.2516093243,148972.90182457355
2026-03-09,245155.9876880285,228638.48584153384,249071.51184524668,165806.65260577278,172230.3114104949,190346.9612620944,190927.35478769548,200685.75303409557,198211.4228867143,209333.45265156517,203176.58460155563,205865.51493371962,156842.12079775444,166689.8648590723,163535.61740410104,147051.22832783256,150962.52149681753
2026-03-10,244934.41469214746,228431.8414321545,248846.39998243388,165698.2010435657,172117.6582326017,190181.84738232451,190761.73745346445,200504.37242026778,198032.27858271002,209144.25621104767,202992.95276385263,206245.69552206795,157131.7678024113,166997.69811086403,161908.91910964577,146814.90143179643,150965.00783917974
2026-03-11,245716.34664512024,229161.09034605956,249640.82061039293,166080.92702288606,172515.2117298064,190764.53489782262,191346.20166168836,201144.46530269604,198664.47951918707,209811.93117586506,203640.99022397786,206880.09054025897,157615.09236557886,167511.36947482984,161405.56740251151,146630.62897675045,150945.13226090616
2026-03-12,242462.48586823588,226126.45999424977,246334.99059304144,164488.28581201017,170860.86862955382,188339.79186915967,188914.0652649057,198480.84078169052,196033.6958269598,207033.52907646578,200944.3058572161,203638.10879492972,155145.1337972934,164886.32807739862,158667.07446752468,144404.04782144248,148354.4090013477
2026-03-13,237703.52576291264,221688.13710063967,241500.02245939564,162158.95567026112,168441.29589597264,184793.4645582179,185356.92472428433,194585.13543342322,192186.02209550035,202969.95486286716,197000.24856710795,199849.1777521851,152258.47266567138,161818.4203528883,157648.16975454357,143586.7013075469,147475.09280007557
2026-03-16,241079.7674965125,224836.9029337124,244930.18804855042,163806.26789736666,170157.86049407872,187301.58165637724,187880.5362023659,197348.94153549918,194915.75219239664,205852.85544280388,199798.35792878913,202567.5336570955,154329.49804039975,164019.480489523,159770.90949329844,145047.96378405057,149129.38978715165
2026-03-17,242172.531973677,225631.20497899095,245795.47549371142,164335.37266494177,170713.44891563657,188108.18793680685,188697.33582603253,198243.48326811934,195799.26478346766,206785.94364961088,200704.00235680412,203636.2901205355,155143.74820947836,164884.85549181723,160425.02474007747,145429.51897865275,149857.17554994597
2026-03-18,239208.3470731987,225631.20497899095,245795.47549371142,162905.78126960035,169206.38417801296,185928.81351306976,186481.72106019434,195816.98867382138,193402.68735387299,204254.88958331422,198247.39107887333,201142.44066593426,153243.76686711557,162865.57883588882,157932.3363415286,143400.2471687998,147768.2083075824
2026-03-19,238650.77602818055,225631.20497899095,245795.47549371142,162652.75351860287,168922.9013019848,185543.0793719602,186064.95804377567,195360.5586021159,192951.8847802311,203778.79159748522,197785.29597906416,200400.05332451247,152678.16652788682,162264.46579539467,157313.787566387,143046.86762102027,147301.23076221024
2026-03-20,233225.19067559694,225631.20497899095,245795.47549371142,160058.90259955073,166164.39984530216,181588.82197338427,182009.54064435506,190919.15093998858,188565.23690403314,199146.00034803234,193288.76333550928,196286.60531544941,149544.26666252827,158933.79580456938,153677.18754529444,140996.17806263827,144578.8526424475
2026-03-23,238629.34405851306,225563.51561749724,245721.73685106332,162691.2046975615,168912.0047598229,185599.50681013585,186048.93846670794,195343.0142989468,192934.556787376,203760.49129713394,197767.5339229978,199678.45713742886,152128.40628087218,161680.187408864,155875.8240933128,142476.63669512168,146054.2997463097
2026-03-24,234230.7602527365,224316.19203596088,244362.9421185404,160464.6462877045,166675.6562283603,182216.54359100762,182761.16541743468,191742.31454989902,189378.2514201218,200004.63469528663,194122.14372400884,196237.43679352786,149506.80679336493,158893.98391923704,153742.1789455272,141998.36905840394,145055.7603966444
2026-03-25,235625.5961681183,224716.93053936987,244799.49392884172,161167.86575297543,167384.82522200292,183284.99325550094,183803.7518800884,192884.1332697975,190505.99222746908,201195.65524021757,195278.13424269645,197318.06861709882,150330.10440620204,159768.97443278396,154183.94063294254,142789.6817003298,146009.59106566224
2026-03-26,226363.03592651992,222066.81000033102,241912.53670114197,156430.5888522159,162675.5110635052,176087.3228763419,176880.34260240145,185301.761349621,183017.10622319396,193286.55322703597,187601.65294480146,190510.82381133863,145143.88993765123,154257.12988174244,151841.7028871465,140239.63933043595,142524.64871128253
2026-03-27,220417.0552183934,220316.87106338493,240006.20874827003,153404.9306855051,159652.42776854546,171490.23247605233,172435.94959163197,180434.3557961614,178209.71274392685,188209.40751760444,182673.8350939023,185743.74475481818,141512.01021522196,150397.21306196932,148481.6983252954,137848.28784389788,139740.18783558515
2026-03-30,217244.84290858795,219255.48148593554,238849.96462016934,152101.65056871943,158258.27614594236,169563.94787132312,170445.45244613662,177837.56906384032,175644.9427721429,185500.72329733404,180044.81807981472,183654.776835221,140031.33137751737,148705.77008122188,148900.12047225106,137387.4071620419,138672.10670289854
2026-03-31,228239.67996691543,228132.75842676443,248520.58844617585,156980.39604974986,163334.49883449136,176849.80876975274,177769.1900264556,186837.9902868598,184534.39441593434,194888.97942138975,189156.94894322363,192466.92954870747,146461.99815566113,155840.99399379164,154412.0889761049,141380.9658739439,143366.7000983697
2026-04-01,230870.55142541233,230236.46962362606,250812.30467391212,158147.79418136587,164549.14979452203,178593.18735613563,179521.63183776822,188991.63305432198,186661.48411151345,197135.4242709867,191337.32186621067,195041.55755616812,148340.83245778538,157925.6772626926,154951.8685758422,142446.19954690154,145137.73389147676
2026-04-02,232049.74531421167,231177.2338268826,251837.14334677404,158671.03857559554,165093.5735764086,179374.59435657525,180307.1011041218,189956.9262775413,187614.8758714392,198142.3127031881,192314.59592412252,195756.22943793368,148862.3641285098,158504.3490204585,155815.99853799955,142574.46658498657,145304.15206287958
2026-04-06,232964.50215017266,231906.287693071,252631.3514959394,159025.2183533151,165462.08950544737,179909.16148272608,180844.4472606807,190670.7973187674,188319.94532803886,198923.40399373416,193072.7139347174,196850.771613555,149567.26210858935,159390.60278372536,156670.18425553272,143248.39400143406,146178.4955794273
2026-04-07,236652.40634494956,234843.20954437382,255830.74097309995,160470.78853755374,166966.17210119945,182088.29246381647,183034.9067933474,193555.77575855108,191169.35378330605,202072.42648109532,196129.1180866161,199289.27591683416,151133.1158492017,161365.0663207715,156683.85459565747,143311.42337567662,146200.8575000631
2026-04-08,239917.9229671669,237435.65106221478,258654.86450524474,161750.79290206474,168297.98726184605,184017.8405390668,184974.48592459172,196110.32830446458,193692.41028985527,204860.7812574417,198835.46240444705,203246.6920521906,153674.31901639508,164569.3968809727,160088.3397976831,146961.5132370998,150547.71165917948
2026-04-09,238358.6665816878,236201.15202861046,257310.04042832,161139.60171558423,167662.05686131236,183096.4977607287,184048.3534024179,194890.55121248553,192487.67228852486,203529.36559095306,197543.20603368708,202972.6709354003,153498.35992944334,164347.52124074704,159339.73166301026,147809.33680806373,151566.1114264942
2026-04-10,241183.49585239805,238440.560186391,259698.11861157184,162246.8671849764,168814.14116655645,184765.64984684138,185726.18283544565,197100.36228990208,194670.2377738343,205941.42686657433,199884.3243099242,205125.71049243808,154880.90620567527,166090.84319981543,158024.68473501856,147711.52022114824,151784.69730563113
2026-04-13,243647.71980614433,240341.831103675,262351.51047142415,163155.19519106072,169759.23560754693,186147.080813292,187114.7953857884,198945.36865449135,196492.4963608609,208045.57497737158,201926.5856935321,206769.8609255382,155835.14410004456,167408.3438571861,161310.67463515323,149155.02326020703,153354.53445551262
2026-04-14,249448.05447410254,246063.46501110648,268597.11195946333,165321.85089823633,172013.591138452,189435.46068700988,190420.27041410012,203328.35301840337,200821.44126166624,212998.35664927342,206733.69727377803,211429.3718401683,158631.01924357848,171154.5516637577,164449.66286490313,150972.4589038636,156138.99533121
2026-04-15,254830.30993194296,251372.69233830794,274392.54008918675,167332.33739130484,174105.4561867144,192486.8191923288,193487.49188153807,207395.41860422402,204838.36246584426,217594.14942866995,211194.31963788968,215917.7937396424,161324.23478751702,174763.2053330091,167467.48775420402,152163.7779312051,158324.85412257924
2026-04-16,254507.23849180088,251054.00443282365,274044.6678399455,167211.65735822395,173979.8913823273,192303.6605157433,193303.38102606457,207151.2918164385,204597.24560906616,217318.285638208,210926.56949068987,215323.96554312675,160967.91638316374,174285.77242936153,167919.25093255713,152537.6972328535,159087.40319657212
2026-04-17,259589.2404022318,256067.05214694614,279516.79324494017,169109.98720873042,175955.0600183955,195184.79647722046,196199.49502127228,210991.47280355234,208390.07956010912,221657.69833754678,215138.3523675328,219741.14064013137,163618.38126770256,177837.1442652844,169947.36328026364,154381.2199602774,161168.9265724732
2026-04-20,257351.62893083395,253859.80129000303,277107.4099359706,168292.1234596118,175085.39092422614,193937.38954239246,194924.33259269243,209318.8815890954,206720.0902709392,219747.04977693918,213283.89936921396,218279.7233574891,162741.47801975836,176662.17699228082,170478.29868983166,154072.49841362328,160657.24034645362
2026-04-21,254933.1747860162,251474.16148976912,274503.3014370131,167385.5680812753,174145.4355958331,192543.44851269427,193546.11215534888,207436.9012946859,204915.13325770426,217681.98352671796,211279.57037935936,215742.77560519832,161219.21757418173,174622.4922166416,168835.13279821398,153063.80227560253,160046.20655031444
2026-04-22,261131.3142305002,257588.20263371436,281177.2454684478,169658.1214391378,176554.40175690321,196037.78040173542,197078.2868191511,212154.6501930924,209540.970503079,222974.44218606257,216416.3684445038,220941.18898824972,164338.4536978386,178801.97310083205,171379.39994790292,154613.83533343178,162723.86082880554
2026-04-23,258899.58251718697,255386.7517564535,278774.1932813781,168844.30083308235,175687.01788693512,194786.43055515882,195806.47512714664,210465.184353078,207875.3694346301,221068.8142250831,214566.78838107508,219436.3475052413,163435.49435845995,177592.0931339029,168129.14960004837,154013.81910383352,161807.29497397263
2026-04-24,262971.33482443594,259403.25725095786,283158.5165531994,170329.74245653505,177269.5433548239,197070.4807915071,198126.87150831267,213548.9141843031,210914.22708627183,224545.59640306138,217941.312229879,222410.60807291072,165220.15831652266,179983.37375573738,168476.99250663593,155207.31981487616,164902.26059308817
2026-04-27,265116.32208060194,261519.1406470806,285468.165283115,171072.87668887165,178103.2131620802,198217.58062082736,199349.24956357747,215103.6241710996,212515.08844624937,226377.15512802405,219719.00156486794,224129.57872178286,166251.60290324004,181365.41178119896,169207.95801948608,155474.70909775406,164989.19161202083
2026-04-28,261697.14605468052,258146.35707418458,281786.5137754306,169903.31767963446,176774.31770579657,196414.58131931766,197400.74113810348,212663.0794492459,209963.26592743272,223457.5938744746,216885.3097849948,221988.45048970045,164966.84849169833,179643.9625894581,168575.23734705846,154718.17036555175,163329.93710084446
2026-04-29,261115.96595258891,257573.06260605305,281160.71896905615,169692.50927285224,176548.43650193437,196089.59779375052,197069.5401946428,212223.18087172112,209529.5156727626,222961.33661993826,216403.64833631905,221452.01936467888,164644.97040703567,179212.67645126404,169206.1451757327,154694.2649654855,164328.47645050977
2026-04-30,261300.0469704832,257754.64595494443,281358.9310973375,169733.7697254127,176619.98134970275,196153.20515905565,197174.44366016128,212309.27997311097,209666.9002599228,223118.51946261257,216556.20815286058,223664.4728634104,165972.522559324,180991.47056087767,170081.38813204312,156233.41621070806,165861.04878620632
2026-05-01,263093.9026982018,259524.162085359,283290.4934370518,170407.39696200224,177317.18053094443,197191.67301527868,198196.72007209374,213714.95286671535,211005.7027687135,224650.25448806898,218042.89213501813,225645.24694487086,167161.05867840964,182583.99635660512,171867.66734208897,156666.04142804502,167453.2478567236
2026-05-04,261492.51997498676,257944.50742533788,281566.17942905455,169818.20433192924,176698.1666530511,196282.99241621577,197277.92428097542,212484.4492086894,209787.80772868087,223282.86804310177,216715.72295016103,224111.4591175087,166249.63892562594,181344.16183115102,172118.0486469405,156092.1122822141,167137.78558920516
2026-05-05,263881.1767804423,260300.75418585842,284138.2031746809,170704.09299022533,177619.94593104703,197649.4202527144,198651.2783548352,214335.04643774003,211614.9190166698,225322.49098277054,218695.35696234473,226517.8273391676,167676.93929847426,183291.32165034188,172242.27941111595,157344.3189089453,169306.2399840389
2026-05-06,269426.94213888614,265771.2728600336,290109.6931589313,172760.86842208987,179760.04892799747,200821.86768976788,201839.80649763678,218631.5941803297,215856.9392448618,230057.90136791609,223291.4905308387,231231.3308912093,170472.68157793858,187105.34505770807,173429.36702993832,159531.31048684803,172823.47446787916
2026-05-07,269123.89771588997,265472.34023884346,289783.3853150646,172648.47738429863,179643.1045143872,200648.51154487013,201665.57163395453,218396.812369818,215625.13705178254,229799.138218907,223040.33806490235,231087.8408208668,170387.57264529206,186989.23726634472,173589.69161020828,159042.17434047302,172617.30513992914
2026-05-08,273013.38833413454,269309.0570281212,293971.45544957183,174090.9849966867,181144.05343499774,202873.4892974009,203901.8274969172,221410.1714024352,218600.25352598293,233120.29104022463,226263.80989240005,234464.68878031278,172390.498177714,189721.6797092627,174726.4449254406,160355.2419606951,176663.59992507618
2026-05-11,271469.26952254557,267785.8893050077,292308.8012581432,173485.40762699195,180548.18017265399,201941.04551360806,203014.03907307333,220149.5285154919,217419.13914228132,231801.80102420476,224984.09900580772,233123.94624975923,171595.2573261566,188636.79171918842,174630.65854211312,160720.4611334379,177175.2861510958
2026-05-12,271025.9284933859,267348.56366602203,291831.42683926283,173315.33346228933,180377.09549743758,201677.18662261195,202759.14091980364,219790.10377389615,217080.0224483485,231423.24160490884,224616.6736903264,232958.9057797835,171497.36610476693,188503.2460012951,174620.81782623037,160476.97725062622,175672.51960249754
2026-05-13,276074.0442056458,272328.18496054143,297267.06474796,175172.3862152681,182325.15620078318,204558.28194228635,205661.54626447838,223714.68989217063,220941.38469171413,235733.71960464152,228800.37288838802,237383.36248282046,174121.6646826224,192083.38150855518,176650.88785013705,161374.81991132253,177528.0132327992
2026-05-14,281347.21413035545,277529.8068613494,302945.0333159432,177086.272082368,184360.06500595243,207527.5501040269,208693.34613699038,227759.38377280152,224974.89351178237,240236.36658123735,233170.58903293326,241216.52299114582,176395.244999,195185.058157682,176476.59568254487,162648.7635573683,178789.8319816247
