Date,V7.3 alone (no overlay),V7.3 + V2 (original params),V7.3 + V2 (tuned params),"V7.3 + min(V2, SPY-vol 12%)","V7.3 + min(V2, SPY-vol 15%)",CONTROL universe equal weight,CONTROL SPY buy&hold,CONTROL QQQ buy&hold
2025-05-07,437142.5994359318,547342.5107020958,677969.694209994,358370.9875920068,401652.7286442405,320062.23097213416,186868.40008067247,223584.37250419348
2025-05-08,446796.85506281303,557012.9194347984,689948.0147738146,361409.0597718827,405908.9673714059,323494.65319907595,188170.43411337,225892.8572689112
2025-05-09,444386.0004911486,554608.4671597586,686969.7228601092,360660.4947638241,404858.04860907875,322519.13722942345,187930.7045248831,225744.81539307974
2025-05-12,466325.7377413259,576513.682954604,714102.7742194588,367495.5056119736,414448.81747058016,336556.16177418694,194141.33121751857,234941.708687867
2025-05-13,485997.8034226171,595969.9799064778,738202.4548344368,373446.3993135076,422837.8345464041,337802.48470255634,195423.43415984837,238522.39920453262
2025-05-14,492261.1226479848,602114.4525054938,747568.4327076203,375293.8297653717,425452.54542987124,337540.4418655301,195673.16021041214,239951.88003723216
2025-05-15,489137.85458053235,598173.7709028156,742825.3065359831,374379.81180822797,424157.32274169597,336190.8815473868,196628.90443000945,240215.57698142252
2025-05-16,488341.3469157911,597199.7101366951,741615.6965156605,374145.79842931294,423825.91301701387,339552.14047775255,197874.36054847806,241261.103317163
2025-05-19,486567.95899057994,595031.0083431959,738922.5550693051,373624.2547293017,423087.41837213386,338492.35156830103,198090.7994108889,241492.4134538808
2025-05-20,485522.4871727222,593752.4857062659,737334.8576210246,373316.0967156444,422651.22553668934,339811.6074447246,197424.78770142485,240687.458695879
2025-05-21,476898.155660188,583205.6657166485,724237.5852683051,370770.6594968558,419048.9426137433,330319.69218541175,194098.00634476478,237342.69491839135
2025-05-22,492086.64464288775,601779.8890036371,747303.4630750183,375303.43142817885,425452.67641885276,333927.66929146915,194174.63901693348,237786.82054588574
2025-05-23,487763.31099558965,596492.8216330427,740737.8668699042,374037.73576922104,423659.1489669915,330784.2858895315,192849.23181311192,235584.7435265563
2025-05-27,499702.3402477486,611093.2335247112,758868.9785410351,377552.08475693426,428634.8705283658,338176.2368436537,196858.6993902055,241126.92536676227
2025-05-28,500243.7492000295,611755.3303784992,759691.1849337182,377709.1067562187,428857.70436722785,340713.34925680055,195719.8034963502,240058.27366457012
2025-05-29,502853.4495693047,614946.7707795996,763654.385611442,378465.4797485875,429931.20371947536,339737.2850585639,196492.35481916554,240530.15537902663
2025-05-30,508580.1136148595,621949.9912311443,772351.1383473674,380119.9391945447,432280.5056345996,341076.57251967373,196272.61815483242,240150.80336647737
2025-06-02,519258.70571989624,635008.9962694697,788568.0971852784,383183.62945050455,436635.6230475417,342775.5658321017,197378.1856380108,242047.56342922364
2025-06-03,525466.9096389674,642601.0988107647,797996.1366143198,384942.19562177197,439140.46856039297,345734.9524119933,198503.7460453429,243939.66453535875
2025-06-04,528988.3505779167,646907.5199673715,803343.9448455322,385932.4348718822,440552.54462410527,346806.1512950766,198450.44532177426,244619.7310200814
2025-06-05,519598.12325302395,635424.0748895361,789083.5509182664,383302.70670405566,436800.16036159097,343016.25110951124,197491.38268899266,242778.48313125936
2025-06-06,523115.67129621934,639725.73536751,794425.4472343518,384298.76310535235,438219.0050116743,349170.4043205934,199519.42781487748,245151.72739287192
2025-06-09,526481.2652592629,643841.5689987631,799536.5796970343,385247.8425266921,439571.80874026235,353980.434205581,199699.24046468915,245512.58475948
2025-06-10,529061.5056447301,646996.9823587333,803455.0412050172,385972.59055576625,440605.4900709988,358488.20280479843,200831.47892091385,247136.38643701497
2025-06-11,533859.643544927,652864.694731013,810741.6951066505,387316.26051493187,442522.81650601624,358870.525146984,200258.71256080194,246303.64735595038
2025-06-12,537081.528897702,656804.785020158,815634.5856330877,388213.5205025167,443804.2564341912,358352.6771186208,201054.5958322173,246881.92269774486
2025-06-13,531098.5592694725,649488.1247572058,806548.5964656855,386553.4871293321,441432.07644195243,354765.66444873577,198806.81404199937,243782.38945460704
2025-06-16,541653.2238211299,662395.5769945581,822577.3537118259,389502.30865435646,445641.4046856164,357952.002233106,200698.26833451624,247173.3757288973
2025-06-17,536451.0250341129,656033.7327081766,814677.075963049,388066.33911297814,443587.73430521355,351402.66723673366,198983.28766736473,244763.1421754024
2025-06-18,539971.902183139,660339.464397916,820024.0279991856,389044.0182479587,444984.6812594212,352858.62280362204,198953.2982811341,244721.4939269089
2025-06-20,533406.1533916751,652310.1150506678,810053.0058977783,387228.1621709122,442388.4835936133,350000.13147243886,198486.08219379678,243722.24656017235
2025-06-23,541749.804148132,662513.6864760813,822724.0246560983,389553.2245641005,445708.81552859116,352558.1705666911,200446.60482532316,245952.07966646392
2025-06-24,554432.4090187179,678023.427767347,841984.3615170573,393053.8535421048,450715.38811291923,356946.60101179086,202660.97575981615,249713.1847483832
2025-06-25,559173.6292938543,683821.5347510957,849184.5779207807,394344.0717409824,452564.7568158876,356211.9390817551,202774.54381351426,250351.57474851166
2025-06-26,566922.0194122454,693297.1533157615,860951.6088527662,396441.6090476947,455573.77713960374,359661.88178811694,204361.0132620074,252692.43220265166
2025-06-27,558237.0180966186,682676.1393447213,847762.2007868572,394110.32402234024,452225.0105736366,361762.6877303685,205376.3446400877,253557.5580911888
2025-06-30,566691.4206444519,693015.1507408128,860601.4118709359,396401.4643132649,455511.2443993405,367205.28531120624,206358.28577370505,255199.85441466497
2025-07-01,549943.3034629538,672533.6355275396,835167.0171236396,391904.4508890067,449051.75709486887,365376.44126166124,206291.50528477912,253048.65884874927
2025-07-02,555157.6738690333,678910.3646632625,843085.7792047504,393330.8259495359,451094.7175210454,368633.0839777436,207226.70007614832,254811.2409610948
2025-07-03,563324.0699588931,688897.1687881376,855487.6115755992,395551.79065962054,454278.6322514166,374445.3958309402,208859.9364781516,257318.63493700742
2025-07-07,565732.2122136296,691842.1208500088,859144.7176282293,396200.8684745701,455210.4387460488,372015.82929094695,207303.47702715112,255380.283097969
2025-07-08,566618.5697448152,692926.0603198993,860490.777432511,396439.1459748686,455552.64649369905,372267.3527101016,207189.95019597703,255523.69425328998
2025-07-09,577470.0393429925,706196.4797499095,876970.2752982907,401247.18589061656,462458.8618936699,378604.00597645505,208432.39707019154,257332.5270985388
2025-07-10,575462.2852871211,703741.1682188158,873921.215594497,400150.3055938566,460878.5953163876,377554.6879252445,209020.20965157382,256962.4365270105
2025-07-11,574185.5383491529,702179.815885887,871982.2940273279,399479.88332761277,459913.38528150856,374561.6141726637,208285.4593832925,256384.161185216
2025-07-14,580442.4607408844,709831.4969534215,881484.3193767982,402767.1940063846,464644.1559843793,375822.0464845508,208682.88573744983,257314.03245259763
2025-07-15,585840.609063407,716432.9707664537,889682.1743267968,405595.82988733635,468723.1535760722,373421.50480952684,207791.13948640652,257549.9450737252
2025-07-16,586995.4597439107,717845.2543996207,891435.9791135559,406199.6077157925,469595.3415614981,377337.5412898112,208485.8214613323,257813.64201791555
2025-07-17,594172.1100693974,726621.6840859485,902334.7419633516,409949.8891656111,475014.8282649772,380577.2916095062,209761.6998025338,259900.0639688861
2025-07-18,592166.1538240945,724168.5711234526,899288.4124902572,408680.3043677278,473501.04502988525,384634.2561937291,209608.06345548015,259650.25918622714
2025-07-21,593340.1225386783,725604.234477553,901071.2507271837,409393.50195412675,474387.1419259574,385251.4532598006,210005.5104208995,260996.47175804037
2025-07-22,581685.081704637,711351.1161379318,883371.4158050622,402314.6269837393,465591.03859405225,386232.9980177384,210035.56164091616,259645.62846571667
2025-07-23,592591.5028585239,724688.7366217715,899934.3654131929,409809.7344849686,473831.40042848606,390265.04271270597,211822.43438997312,260829.93523626772
2025-07-24,598260.3786346581,731621.28696118,908543.3584540862,413730.0749985255,478110.1088221196,388734.15902449813,211892.57451460735,261385.08521161054
2025-07-25,602292.9529971422,736552.7805887215,914667.3953874173,416518.8227628941,481152.16619401815,391668.5902622739,212787.680401359,262014.24200681876
2025-07-28,606017.1452784617,741107.1493001648,920323.110329665,419094.30729585903,483960.53467488766,390909.40362393344,212734.25601021823,262833.088926352
2025-07-29,602293.8333719235,736553.8572118,914668.732361566,416519.43159065093,481153.7972425761,380987.57611003914,212173.13501314432,262425.9808268406
2025-07-30,608472.4116688356,744109.7301504249,924051.781075504,420792.25953222305,485812.99759852764,378564.1949466979,211905.95122365456,262777.57675242773
2025-07-31,620446.5643853559,758753.095035667,942236.2327160046,429073.04709291,494837.43967300485,374776.61700234684,211111.03668155384,261385.08521161054
2025-08-01,606227.965177096,741364.9640093851,920643.2702893987,419240.10089274094,484133.0401349035,365309.4063590187,207650.818014614,256236.11930938455
2025-08-04,626485.8300558212,766138.6005445058,951407.7154195111,433249.5326634235,499404.1203044878,373520.700792641,210807.1030118928,260964.0849505678
2025-08-05,629103.9549379488,769340.3434044603,955383.709916571,435060.11053640617,501374.17624260375,372662.83363311837,209738.30602014772,259192.26963330203
2025-08-06,639184.4863080892,781667.9713030454,970692.428583401,442031.35441070603,508957.6869177134,372688.71878800116,211344.83022658064,262453.7369138027
2025-08-07,640476.6368275096,783248.160898959,972654.7426768424,442924.9478198654,509928.9030550204,372433.8517408784,211167.8207084029,263341.95993269084
2025-08-08,647519.9208987608,791861.4950602519,983350.9699269984,447795.7675349951,515222.23186476994,373605.11608147854,212814.39259692936,265798.4724551897
2025-08-11,642683.3109646176,785946.7346801267,976005.8907774694,444450.98479113635,511589.5291780062,373659.9525173302,212393.57246038594,265012.0123431291
2025-08-12,656182.3502068185,802454.9053961245,996506.0991934143,453786.3155560279,521732.7251299483,379572.255441076,214654.71034838908,268342.8839590854
2025-08-13,647869.8069546976,792289.3757885703,983882.3215987614,448037.7330559177,515493.87170352705,384674.9168693344,215389.50183919445,268477.06190948613
2025-08-14,647247.8128674249,791528.7302053692,982937.7352327397,447607.58981132705,515026.7077198478,385458.1145234795,215409.5359858722,268268.87713921996
2025-08-15,641066.1366544433,783969.068780288,973549.9818932398,443332.6194897921,510383.55740144657,390863.6217643295,214905.19901564735,267089.2010891794
2025-08-18,635877.993794759,777624.4136911388,965671.0500665415,439744.7323237743,506484.55865738314,392230.55086809286,214858.4526733992,266982.77922574076
2025-08-19,609938.5190392788,745902.6541004194,926278.2733550642,421806.15370605025,486981.5810137375,387897.23311034706,213692.8033614495,263360.48281473265
2025-08-20,605295.9994581252,740225.2496257026,919227.9479740382,418595.5951548115,483482.7130850958,386019.5096696735,213125.00431548298,261796.82403163236
2025-08-21,602733.4459657245,737091.46582358,915336.3465253223,416823.4479652914,481550.5961024951,384453.5857309033,212270.00794461093,260584.76117411922
2025-08-22,611917.287838218,748322.5191407593,929283.3148293054,423174.5815559076,488476.6897902975,394270.7510402097,215529.80269972494,264604.9042436177
2025-08-25,611141.6511309344,747373.9817709734,928105.4003222742,422638.18595871225,487892.2270823585,392720.37110805255,214581.23119930853,263841.59773410944
2025-08-26,616590.2784556787,754037.187087359,936379.9148068961,426406.2125107131,491998.20350250887,393213.3144226011,215479.67611050647,264900.98799528065
2025-08-27,614201.6427563435,751116.0898747751,932752.4322292431,424754.33907512727,490199.0670885918,391968.35019811767,215970.63637168412,265308.096094792
2025-08-28,619096.5343554702,757102.123747621,940186.0203650455,428139.4268073922,493886.7359502627,395473.0983131391,216735.47908250615,266968.91530031
2025-08-29,606366.3029496914,741534.139276269,920853.3558457945,419335.76909855066,484300.40056640573,393124.0696590574,215442.92623033517,263878.61526209244
2025-09-02,603685.9120552532,738256.250407507,916782.8015651309,417482.13084105455,482279.5917195017,390395.5581925901,213846.46031976517,261667.2768017421
2025-09-03,603988.7154237677,738626.5530350591,917242.6514886866,417691.5360847233,482507.93901730236,391477.4780285457,215005.39036029825,263725.9426657505
2025-09-04,609727.890191712,745645.0730303181,925958.403533512,421660.49223152717,486835.7912075555,394526.0291582869,216802.30079395612,266113.0508527938
2025-09-05,613831.1538440144,750663.0136148003,932189.7921937362,424498.1255417593,489928.3872254471,396815.8939353504,216174.37869669424,266497.0335858535
2025-09-08,622144.4578546253,760829.4735649367,944814.72510821,430247.23414835805,496191.70823697135,399931.47308278165,216705.44847375152,267796.9954247635
2025-09-09,627971.4820688434,767955.4259211492,953663.8890148372,434276.94303643226,500578.5545486417,401293.4458022489,217206.42580826808,268555.69944986195
2025-09-10,646484.8368392672,790595.675763564,981779.0477652121,447079.94977259985,514508.99258401705,400098.49766286614,217834.32729426792,268643.59843125875
2025-09-11,640845.9172617258,783699.7592935368,973215.5474666898,443180.325623912,510272.7789036446,404979.0136800855,219644.59382571097,270207.25721435907
2025-09-12,650057.8583807586,794965.1755865203,987205.1884675999,449550.89139455097,517196.6227318671,405856.1019303345,219571.0734541064,271400.79718983034
2025-09-15,654211.2134500933,800044.373690811,993512.6480592872,452423.1656846402,520315.8718355994,410945.3780575116,220740.0617905024,273723.1599980292
2025-09-16,650618.313170071,795650.5638704245,988056.3186689775,449938.4768177152,517618.49524143804,412042.7509780549,220436.14873210338,273491.8498613114
2025-09-17,640376.2994530599,783125.4568696654,972502.3661223915,442855.55898694467,509926.9041692991,414407.31457059464,220162.28689372103,272945.96132698946
2025-09-18,651754.3253699765,797039.8096526627,989781.5145472379,450724.09196030366,518479.28292010777,416477.45341514563,221190.9537583245,275407.1045699988
2025-09-19,658317.7150838061,805066.2740496843,999748.9540541876,455263.0382377497,523407.8765208261,419529.1446917407,222286.50416816399,277271.44958917185
2025-09-22,655744.1355741369,801919.0063712561,995840.6080321767,453483.265948667,521476.39911134227,423830.5313521965,223338.15258991328,278589.9343101236
2025-09-23,651640.8930103309,796901.0915762018,989609.2513978297,450645.64722229424,518396.2285573216,418341.4285399785,222122.41791126915,276739.4532163813
2025-09-24,649392.0175847096,794150.9092277344,986194.0146465647,449090.4257305617,516707.47517111193,417518.875002518,221415.69895932707,275767.9337005062
2025-09-25,645706.4386521548,789643.7613400762,980596.9395588363,446541.64445967285,513939.3173540749,412428.04813946027,220394.20481390454,274579.0244455454
2025-09-26,644523.9188738479,788197.6407662279,978801.1153171019,445723.8667594637,513050.86842009466,414182.40524211724,221656.87133615496,275707.79080607154
2025-09-29,646591.413275286,790726.009631666,981940.8992208169,447153.65326098347,514604.37487166526,415924.7750959014,222279.8055080094,276984.6272785298
2025-09-30,653025.0015740469,798593.7379971312,991711.2168427309,451602.8346950451,519437.6791630876,418147.36126686836,223117.09680481124,277743.33130362834
2025-10-01,654441.2243930658,800325.6574062671,993861.9523456355,452582.2309480019,520501.0446468199,430122.0860791033,223877.38442672815,279075.67995001085
2025-10-02,659681.9689697654,806734.639897453,1001820.7673508698,456206.4951048802,524435.5603370179,430889.6496260843,224135.23131452547,280222.96919257886
2025-10-03,645312.5909359828,789162.1192603682,979998.8258619421,446269.2770240727,513652.4805196305,437483.23351929616,224131.91290134122,279043.2931425383
2025-10-06,652522.3812344329,797979.0762998941,990947.9164676961,451255.2449862315,519069.6099846969,445120.2516976472,224935.71089737004,281138.97653452976
2025-10-07,650983.4879309023,796097.1413775205,988610.8884106432,450191.01532198815,517914.06719672255,440776.8261724191,224101.75862501445,279658.58601231576
2025-10-08,657664.8866501586,804267.920697453,998757.5413536604,454811.57134062605,522931.74134785676,444543.734800786,225438.08979770355,282864.54111889226
2025-10-09,658950.3922873443,805839.9841705849,1000709.7642496272,455700.5694469316,523896.5954889149,445860.1488183129,224785.00134952238,282522.206634326
2025-10-10,631952.7773782625,772824.209651566,959710.051422704,437030.2285050709,503635.37584220996,431035.93064007635,218709.54331317588,272714.65119027166
2025-10-13,653716.4539762172,799439.3251602033,992761.2855253879,452081.0121983934,520007.73245691985,438135.97758589615,222065.44838306194,278502.03532872687
2025-10-14,645616.0372388016,789533.2081415983,980459.6521725571,446479.1268923019,513925.33103977796,437375.63856202306,221794.16295243136,276646.92351447407
2025-10-15,651033.8563859651,796158.7376911512,988687.3800637046,450225.8478889354,517996.29773272056,441078.00414478127,222778.8453838966,278599.16751504387
2025-10-16,652053.3174266923,797405.4513717828,990235.5764524897,450930.86147148407,518761.96670124074,432507.89415154734,221261.65038703312,277567.5333408348
2025-10-17,652698.8848436954,798194.9251215336,991215.9622679286,451377.3069747996,519246.77936205734,432666.4233806661,222517.59763786691,279390.25834761496
2025-10-20,657244.7397426729,803754.1169555621,998119.4885993691,454521.0165625523,522660.4674837164,439555.26410515624,224831.89197060463,282910.7918517955
2025-10-21,650847.4351958621,795930.7605161773,988404.2730083289,450096.92734577873,517858.30455677287,438279.14865846373,224828.5117236343,282836.78503193014
2025-10-22,646322.7300343481,790397.4330025925,981532.8655572148,446967.8439689192,514459.94471271825,432684.3930948511,223659.6676660724,280111.94484473043
2025-10-23,653410.5879813784,799065.2772025359,992296.784568761,451869.48897956853,519785.49479343474,436423.16218887456,224985.96115416058,282466.6944604018
2025-10-24,667386.733298456,816156.9078516734,1013521.5463248363,461534.76493085444,530280.260000501,439380.21547643206,226824.6712271832,285482.9594426533
2025-10-27,684302.5266772688,836843.4767165892,1039210.5811935273,473232.96978147124,542967.5128156425,445463.36013534624,229500.67259700768,290567.17996603483
2025-10-28,697307.9556368607,852748.0042646345,1058961.172285737,482226.9417893114,552708.3820660631,443544.7003904372,230110.2300598149,292801.6155567362
2025-10-29,716579.2185182748,876315.110919507,1088227.322151603,495554.0838197429,567127.1760760755,443841.6866599239,230220.74764673493,294120.10027768795
2025-10-30,706549.3488490265,864049.437949127,1072995.5404732772,488617.87530806806,559634.1219400913,438980.18657803384,227688.7571646035,289623.4165371218
2025-10-31,705885.1327156264,863237.1584138391,1071986.8339332321,488158.5331879798,559137.50853648,446567.8320967171,228435.62685494917,291020.5387984495
2025-11-03,712081.4015480139,870814.6653646665,1081396.7482379524,492443.5951113271,563770.5071994297,446243.3160837601,228864.34110484403,292413.0303392667
2025-11-04,686548.0774951603,839589.5933540838,1042620.7690557465,474785.89212344476,544688.3531361865,435986.9713720182,226151.48679853822,286477.60432498006
2025-11-05,686514.6055817158,839548.6600660611,1042569.9372010211,474762.7444476931,544663.2859836108,443609.2544932858,226935.18881410323,288341.97758025373
2025-11-06,668758.1342134504,817834.0139048235,1015604.213400232,462483.1643630694,531365.4088189998,436675.5527867743,224500.31859858258,282970.9347462302
2025-11-07,665475.1602805294,813819.2175057285,1010618.551188169,460212.80667268473,528903.1201478429,436035.6713076712,224721.35377242262,282078.0810068316
2025-11-10,695894.5799932759,851019.5667075978,1056814.7606231256,481249.5145153277,551724.5334173267,442884.9175125348,228227.98900141838,288318.8239777014
2025-11-11,688647.1840464324,842156.6211756743,1045808.5604989941,476237.5401715234,546300.6772791885,445891.812501618,228750.4432709537,287550.88674768264
2025-11-12,683922.9279946024,836379.2599864507,1038634.1066778632,472970.45633906807,542763.020285382,444366.09002519044,228877.71781389124,287324.20733147534
2025-11-13,658249.1637563315,804982.4416378766,999644.8491267773,455215.6312108594,523530.3331489311,432476.4760752542,225079.72178506307,281458.1856526443
2025-11-14,663747.61516788,811706.5775520605,1007995.0285639409,459018.1138691083,527658.3290385926,429791.3258469129,225042.91007110575,281670.97290732025
2025-11-17,662669.766212,810388.4604438369,1006358.1618329093,458272.7218202967,526849.5031184526,426042.37946656084,222946.29127649977,279265.34183823515
2025-11-18,651244.6820305475,796416.559427175,989007.5487494773,450371.64545945777,518275.2528094951,422370.8907821486,221074.10851396614,275865.0941229239
2025-11-19,660762.3186917698,808055.8152288109,1003461.431850456,456953.6165715058,525425.0337306489,421898.1158327362,221928.15676678554,277512.02116691053
2025-11-20,642788.0764764594,786074.8539428088,976164.9920874982,444523.435925491,511933.43508629984,415000.06776439934,218545.457056281,270942.8076369052
2025-11-21,641275.0841865869,784224.5937453926,973867.2983985177,443477.1182418935,510795.99186041555,418356.94854104193,220722.43916148026,272978.348134462
2025-11-24,673214.9661003556,823284.3382072763,1022372.5456435194,465565.309624023,534811.0560352675,424926.88565040927,223971.12444636863,279959.2722483885
2025-11-25,676851.9296519315,827732.0336410062,1027895.7913701794,468080.4706754609,537538.3559213104,431977.3273414428,226077.78092557553,281684.8650688517
2025-11-26,685693.2474180155,838544.2092646325,1041322.5881684062,474194.7299396224,544166.3195738005,435529.432064885,227638.52751907494,284173.7643988231
2025-11-28,689150.5258358764,842772.1651443635,1046572.9564980667,476585.6288027173,546756.2224125135,439230.03028623067,228881.07744959954,286477.60432498006
2025-12-01,680221.2443110761,831852.4173654412,1033012.574238358,470410.5377439217,540069.035086616,435214.27815846005,227836.12768800484,285515.34625012585
2025-12-02,683266.3787245656,835576.3563694772,1037637.0433587931,472516.41627819615,542351.2307958554,436697.1813075348,228258.1432777451,287749.8100769279
2025-12-03,684434.4482793643,837004.8055555862,1039410.9228837028,473324.2008512164,543226.4293960627,442045.175708623,229048.54395346472,288453.00192810217
2025-12-04,688387.284184427,841838.7858679856,1045413.865643843,476057.80507082195,546187.8844667448,442775.49420532875,229215.98984606788,288184.67426340136
2025-12-05,696461.8482902208,851713.2873287266,1057676.2381035956,481641.8118551164,552235.3811762232,443831.1350200567,229651.38214485534,289359.71959293145
2025-12-08,701630.3620654889,858033.9377260807,1065525.3603776044,485216.1244257613,556103.8571690843,442028.1856571772,228961.46137145482,288804.59785368934
2025-12-09,704995.1792618977,862148.8214381591,1070635.3132098245,487543.0812504863,558621.2809994328,441830.562293539,228763.8199800009,289160.79626368626
2025-12-10,708609.4145184025,866568.7221104704,1076124.0427922215,490042.5244313111,561324.5861890055,446387.3671648636,230281.0561993884,290345.1030342373
2025-12-11,702064.5688235171,858564.9354629536,1066184.7650119255,485516.40236656996,556430.6997256282,451323.702334841,230816.90778923294,289405.99856193544
2025-12-12,675458.976270794,826028.5707646742,1025780.3938137562,467117.16652324115,536526.061250259,446190.5482820855,228335.14695263005,283873.0499266497
2025-12-15,667576.2907183471,816388.7203675057,1013809.4161905979,461665.85435002553,530615.7088207346,443057.9681417461,227990.17626029882,282448.17157835996
2025-12-16,672418.7611779917,822310.647669197,1021163.3953804966,465014.6899707618,534248.9439948165,442403.6185063677,227367.24208844436,283007.95227421325
2025-12-17,649524.6941794871,794313.1613582238,986395.5029003621,449182.1789194209,517078.7923583342,435156.85114944953,224865.38527137766,277761.8259495695
2025-12-18,664557.9960845757,812697.6041190464,1009225.707087834,459578.5370049461,528375.7829989601,440613.4891770079,226563.40286989152,281786.6279756792
2025-12-19,682080.5524583575,834126.1922436578,1035836.1977455461,471696.35195908975,541526.6629528943,444571.0261285036,228616.86168183983,285459.83407620166
2025-12-22,685896.1452443002,838792.3359567716,1041630.7173360714,474335.0449861872,544386.1855153443,447491.27114065096,230041.12049828138,286459.10967903887
2025-12-23,695455.3473165404,850482.422701903,1056147.723417395,480945.76087430905,551547.911608942,448359.4643677038,231092.5009736245,287800.69153034163
2025-12-24,695673.1344318258,850748.7577213345,1056478.4640851978,481096.3726860864,551710.9513613736,451121.4426456497,231905.4091474636,288642.6638163265
2025-12-26,693209.5867740746,847736.0495891873,1052737.217058622,479392.69349621603,549866.7231048637,450888.02374275407,231881.8916975054,288624.1691703853
2025-12-29,684218.0593142639,836740.1803542787,1039082.3055055417,473174.55593746825,543134.2646280826,447069.8037372864,231055.54498083307,287227.04690905765
2025-12-30,673833.2549646163,824040.4526195611,1023311.5051021288,465992.89050237776,535352.8542670395,445356.4770466926,230773.39741512103,286560.87258586637
2025-12-31,666933.9610471124,815603.2061039765,1012833.9473519794,461221.6479266282,530178.6965836742,441963.37476301496,229063.61078599707,284192.2590447643
2026-01-02,665281.9486589512,813582.9362136979,1010325.1318981245,460079.1901713406,528939.0437684185,444055.01749438146,229483.48280448787,283641.7397899319
2026-01-05,661211.8027135574,808605.4957529327,1004144.0371796916,457264.45958348893,525884.4237101976,450159.9194696363,231011.86971662502,285894.69826267514
2026-01-06,671882.5949817265,821654.9622577183,1020349.1508574748,464643.9014503877,533895.5523726976,456540.22590367915,232385.75460870395,288406.72295909823
2026-01-07,673289.5490172672,823375.5467372164,1022485.8103961825,465616.8878279448,534950.8869130865,455271.139153576,231636.67951332277,288684.31206481997
2026-01-08,663936.6598505628,811937.7630341304,1008282.1197654253,459148.8487021973,527936.2506266156,452732.44824133394,231613.16206336458,287041.9875052431
2026-01-09,668027.8250733855,816940.9082738728,1014495.1352420925,461978.11528062716,531007.0340279386,451652.1941518128,233144.90861121006,289901.00564284355
2026-01-12,684409.2495622799,836973.9896792875,1039372.6550527284,473306.7745474174,543298.5292576457,457545.8175098697,233511.0470696299,290141.5489844816
2026-01-13,684254.9613393401,836785.3083755252,1039138.3464719736,473200.07572475105,543182.9172968226,454439.11511685397,233044.14015122276,289711.3155185186
2026-01-14,669441.8848118824,818670.1824204914,1016642.5857999929,462956.0156440039,532082.9743720161,449943.3444289169,231898.68987604696,286616.3847597906
2026-01-15,676768.4707359893,827629.9705232233,1027769.0471522923,468022.7542282667,537579.8442887559,449245.30869763205,232530.1983328993,287648.0471701004
2026-01-16,667324.8110477428,816081.1822339064,1013427.5085920454,461491.9422764615,530498.9107363288,448041.56689561607,232335.3600730793,287407.47559236165
2026-01-20,657863.2995778106,804510.5627420595,999058.859565743,454948.78483222605,523398.96424770786,439531.8100650119,227605.75561247242,281300.88233579195
2026-01-21,664003.1597690874,812019.0867482044,1008383.1093369748,459194.83706656384,528010.0480264141,443256.21742538124,230232.57851113105,285103.63566620473
2026-01-22,676554.7503659253,827368.608785458,1027444.4824147256,467874.9547952889,537431.5064799315,452730.8713676351,231435.14259334814,287176.1654556439
2026-01-23,680885.4709594486,832664.7097596423,1034021.2967468824,470869.8871356942,540678.8458012842,449761.55232511944,231519.0922635319,288082.8831204732
2026-01-26,690363.710761738,844255.7865715539,1048415.3501218662,477424.6131451362,547783.4572963446,450865.37176169443,232694.7792600825,289350.4863880112
2026-01-27,697695.8141610632,853222.322074689,1059550.1905439554,482495.16736806964,553275.1581244074,448042.6011962578,233621.89443674212,291973.5354322827
2026-01-28,697645.2395712998,853160.4736759455,1059473.3858460728,482460.19224759855,553237.300378398,447422.1580295626,233598.37698678396,292940.39599154674
2026-01-29,681944.0849719674,833959.3041768786,1035628.9524843984,471601.97715942847,541484.1108607635,443758.21658568253,233134.82970408513,291187.0753202221
2026-01-30,670625.4997351336,820117.6422629629,1018440.0731748735,463774.5506973927,533000.5842335871,435876.03119243315,232439.4881687749,287689.6671824932
2026-02-02,669909.2359685494,819241.7129227851,1017352.3249112888,463279.21476599795,532463.2210165452,435677.6281734675,233595.03796233766,289665.0647856153
2026-02-03,643096.9579355181,786452.5895553716,976634.0724548427,444737.0445042739,512346.6157210473,425617.5550081316,231619.8813347812,285214.66001405317
2026-02-04,637100.4646547306,779119.3910217228,967527.5457002086,440590.13840220124,507837.0772218884,421229.39489674754,230497.94850956358,280232.2306335998
2026-02-05,609464.1585349899,745322.5517653406,925557.8895538374,421478.1072332694,487042.8009680687,406364.14987937076,227619.19415530565,276198.1954025699
2026-02-06,636829.1634820175,778787.6128859427,967115.5363353699,440402.51866580825,507685.27845858486,416818.48284151737,231986.01979320103,282036.4609944388
2026-02-09,644339.4765504403,787972.0835760139,978521.0134518705,445596.31471185817,513336.95110033394,421636.53952673514,233104.61359397235,284196.88976527477
2026-02-10,636557.2525818755,778455.089105654,966702.6010128288,440214.47726924217,507484.48585554387,418483.0456921735,232489.88270439956,282878.40504432295
2026-02-11,629036.0117270572,769257.2546672354,955280.5285005661,435013.12405570055,501824.4116248796,410088.73514014465,232436.1491443286,283637.1090694215
2026-02-12,615772.5278827036,753037.1480609099,935138.0444131994,425840.69285076327,491836.3498747746,402519.6793095939,228845.27568748093,277868.24781300814
2026-02-13,615538.5484760271,752751.0112536794,934782.7134510586,425678.88317569625,491659.93902997667,406378.0289345475,229006.4969789558,278460.3870802333
2026-02-17,620401.561316475,758698.0601305531,942167.8891639301,429041.92498666997,495326.52873036935,406710.788933185,229375.99507308393,278173.5647695913
