Date,buy&hold,V2 (original params),V2 (tuned on 2024-26),A voltgt10,A voltgt12,A voltgt15,A voltgt20,V2 + voltgt15 (min of both)
2021-04-30,1612181.0775367753,1222852.8127515155,1021413.1480865647,738009.0934938507,931208.788031486,1140339.8246076023,1350029.1440900113,895029.9866513014
2021-05-03,1615658.4203013058,1225490.4062822647,1023616.2527313123,739070.0321985066,932864.655890728,1142679.6742136749,1352846.31373068,896866.4879437208
2021-05-04,1605690.738004331,1217929.8360068137,1017301.1297616049,736031.0711760458,928119.9619172045,1135973.279492133,1344771.5602045185,891602.7724717427
2021-05-05,1606192.92522553,1218310.7492085176,1017619.2954054526,736184.4957060473,928359.2674816301,1136311.2601455878,1345178.4609114404,891868.0467463249
2021-05-06,1619019.3285286638,1228039.683244071,1025745.5891320227,740102.715081063,934471.0541731281,1144943.519165056,1355571.0381503403,898643.3346984262
2021-05-07,1630802.3771313028,1236977.2240248746,1033210.8552457194,743692.6992311147,940077.8716367848,1152870.5339627184,1365115.7778819988,904865.0905254473
2021-05-10,1614653.6661810696,1224728.2918900454,1022979.6808949949,738784.4688249062,932403.4565760536,1142010.3536799855,1352037.752230256,896341.1516050207
2021-05-11,1600243.7531723813,1213798.2525168615,1013850.139049518,734390.1189607328,925543.3513177296,1132314.8140112623,1340364.0941759234,888731.3158762188
2021-05-12,1566246.1339106287,1188010.7743480878,992310.6136193771,723991.298295923,909332.5658164314,1109429.8873567653,1312814.1118731485,870769.3933369102
2021-05-13,1585060.5629657283,1202281.6759303685,1004230.6798441851,729787.7106893089,918337.8765896688,1122107.8907386856,1328071.157378954,880720.1053552246
2021-05-14,1609399.8108096924,1220743.1987090146,1019651.0492485613,737256.5434747518,929963.2983581858,1138499.2843425407,1347800.7814733428,893585.3833029652
2021-05-17,1605304.0994053485,1217636.567400159,1017056.1710816766,736006.0571821867,928012.2135869865,1135743.0373452993,1344482.3925983508,891422.060002389
2021-05-18,1591473.7013376558,1207146.09495001,1008293.7866160332,731779.8220863957,921420.8391102565,1126434.586306337,1333275.9271120762,884116.0424194166
2021-05-19,1587301.0418913541,1203981.0979086354,1005650.1572617848,730501.0627929177,919429.17346013,1123625.0191232713,1329893.9576186142,881910.869168346
2021-05-20,1604377.179242027,1216933.490714353,1016468.9117128408,735738.8287472352,927583.6022841414,1135124.3271962875,1343735.4693218374,890936.4467453042
2021-05-21,1603063.620479723,1215937.1454218924,1015636.6936640769,735337.3508833795,926957.5061517378,1134240.216934511,1342671.0984417247,890242.5262325587
2021-05-24,1619405.7140090868,1228332.7598581843,1025990.3874462025,740333.5352681668,934747.9407746362,1145239.9449216898,1355913.377856259,898875.9933632188
2021-05-25,1615812.9491816198,1225607.6177286562,1023714.1560204094,739238.8344476622,933038.2696818779,1142822.872958817,1353003.0545170303,896978.8817829848
2021-05-26,1619019.3285286636,1228039.6832440707,1025745.5891320223,740216.529663526,934564.6691426886,1144980.2334073544,1355600.5737307083,898672.1509750179
2021-05-27,1619869.4272093067,1228684.4901936282,1026284.1774963683,740475.5721414994,934969.218574693,1145552.1533862688,1356289.2026005515,899121.0395607247
2021-05-28,1622766.8753550039,1230882.2288125313,1028119.8842126606,741279.3451760876,936251.2896932566,1147501.4166580432,1358636.2623266708,900650.9774287778
2021-06-01,1621337.7679704835,1229798.2389250214,1027214.4591999771,740774.6149140351,935486.3078625298,1146540.0657743625,1357478.690083621,899896.4322923016
2021-06-02,1623886.9249788972,1231731.7958072587,1028829.5026471494,741675.1028388652,936850.9239394539,1148254.9400752217,1359543.5580183177,901242.402931479
2021-06-03,1617860.0455281138,1227160.35740546,1025011.1140066074,739546.8700185791,933624.9773602928,1144200.8348884545,1354661.9149756418,898060.4166210002
2021-06-04,1632657.229932182,1238384.1453666515,1034386.0154463821,744776.5191920553,941547.4465734744,1154156.2727682474,1366648.7693944608,905874.2412725465
2021-06-07,1631072.834311671,1237182.3680551269,1033382.2060473576,744217.7102983551,940699.7102551111,1153090.7733818274,1365365.6658476628,905037.952053293
2021-06-08,1631420.9988896747,1237446.4537955215,1033602.7891336038,744340.5333677895,940886.0099750408,1153324.9236702207,1365647.6316122126,905221.731945017
2021-06-09,1628986.6311477998,1235599.9655307098,1032060.4715531073,743481.7956831467,939583.4218651663,1151687.761186429,1363676.1398545217,903936.7557612568
2021-06-10,1636559.179079556,1241343.8063852321,1036858.1336332435,746153.96249657,943635.7986462985,1156780.8263492577,1369809.1251862429,907934.2010370713
2021-06-11,1639263.3712054018,1243394.9586989433,1038571.4011010091,747107.2041148103,945082.4377491262,1158599.1738392112,1371998.9131179638,909361.3857188135
2021-06-14,1642933.8434305042,1246179.042538614,1040896.8648114095,748400.5802624489,947045.76575743,1161067.0672133323,1374971.011272065,911298.3860112103
2021-06-15,1639919.9607476345,1243892.9873507677,1038987.38985108,747253.0090582414,945433.9062100553,1159040.8614594755,1372530.7519381098,909708.0575234271
2021-06-16,1630764.1562288825,1236948.2331511555,1033186.6400177847,743547.4569155789,940536.6255359664,1152884.946991489,1365117.1012938556,904876.4030242917
2021-06-17,1630222.9887495865,1236537.7530981097,1032843.7780487592,743328.2972533621,940247.0471071684,1152520.9930121507,1364678.8263792,904590.7428042069
2021-06-18,1608230.782744618,1219856.4811575678,1018910.4000418517,734421.6583672937,928478.7473474209,1137730.2293758083,1346867.822074208,892981.7673967633
2021-06-21,1631253.9406406865,1237319.7387183413,1033496.9477399847,743760.0781792353,940810.8874710498,1153224.6659666644,1365522.0668920532,905143.0416729253
2021-06-22,1639975.5202713504,1243935.1297135567,1039022.5901327454,747292.0549351232,945477.7592964405,1159090.1987927456,1372585.3802328934,909746.7814123812
2021-06-23,1637998.4112064391,1242435.4759743891,1037769.9732758432,746491.8614273897,944420.2248038469,1157760.8759561246,1370984.4632781635,908703.42242847
2021-06-24,1647688.5490033915,1249785.5264284348,1043909.2552029702,750414.2710943785,949603.8276272255,1164276.4894853786,1378831.1295747866,913817.3975473517
2021-06-25,1653541.2828855335,1254224.8739619008,1047617.312208952,752781.804608569,952733.3356749796,1168210.7195435453,1383569.5207127354,916905.2962600496
2021-06-28,1656874.3480713933,1256753.0317441768,1049729.0083773925,754129.5544057731,954515.0993002361,1170450.8325236656,1386267.6696865316,918663.5162637966
2021-06-29,1657766.4644328426,1257429.7094555704,1050294.217455891,754490.2071889521,954991.9305339459,1171050.354455754,1386989.799372022,919134.0690720867
2021-06-30,1659161.780489727,1258488.0683388328,1051178.2336412289,755054.2528282757,955737.6902257069,1171988.0131442852,1388119.2277161349,919870.0186770814
2021-07-01,1668347.3264391695,1265455.3816620335,1056997.8264499032,758767.089061772,960646.8245350269,1178160.4887054781,1395554.197063624,924714.6716479982
2021-07-02,1681099.5660044951,1275128.0618830204,1065077.1330123362,763918.4250284012,967459.4373432677,1186727.4029054896,1405874.2725449752,931438.671754473
2021-07-06,1678037.3376768425,1272805.3361198085,1063137.0281941562,762682.470436913,965824.4030683122,1184670.9674892256,1403396.6976569192,929824.6166075334
2021-07-07,1683967.905515899,1277303.7213596876,1066894.3976676194,765076.6119623658,968991.3646465415,1188653.9864495492,1408195.2615494765,932950.8087565422
2021-07-08,1670246.7281064456,1266896.0936910582,1058201.211022198,759539.6200118324,961666.0305257969,1179440.3092860796,1397094.4016504243,925719.1772983782
2021-07-09,1688076.2728481966,1280419.9522956023,1069497.2941218996,766741.0949560496,971190.3479701432,1191417.516440887,1411522.9138233655,935119.8483339407
2021-07-12,1694123.0221058668,1285006.4621118833,1073328.2714736518,769180.5343436316,974417.9814672638,1195477.4025024679,1416414.5483352414,938306.3719377735
2021-07-13,1688347.742502801,1280625.864296019,1069669.2863865297,766851.5436548075,971336.0475502516,1191600.4595361513,1411743.0669472746,935263.436720998
2021-07-14,1690866.9049619646,1282536.6700621266,1071265.3264925748,767867.8320513789,972680.7114411269,1193291.8540071282,1413780.9821602476,936590.9785099567
2021-07-15,1685091.8784774581,1278156.2642388034,1067606.5017712004,765538.4408682965,969598.4830093161,1189414.716512838,1409109.4121134218,933547.8906120539
2021-07-16,1671874.407000558,1268130.7017271249,1059232.4429641142,760205.0526604247,962542.3511843563,1180539.5180288183,1398416.2614585555,926581.9243191438
2021-07-19,1647184.4633930004,1249403.1732826722,1043589.886816013,750233.5962121394,949354.1289245549,1163954.461807638,1378436.5557378114,913564.6444452587
2021-07-20,1670789.1611785372,1267307.5337068096,1058544.8748199625,759782.7329499963,961976.3101930447,1179822.0955277467,1397547.3687221059,926018.8337055377
2021-07-21,1684316.82944958,1277568.383077706,1067115.461851109,765246.6250157827,969202.6043274842,1188909.4567415202,1408494.5927540024,933151.3222938918
2021-07-22,1687843.7834516892,1280243.6071465272,1069349.9981824467,766669.900036019,971085.5619334435,1191277.800609828,1411348.0236879927,935010.1881644813
2021-07-23,1705208.3494004246,1293414.7754529212,1080351.489403243,773675.5993444436,980354.6955502188,1202936.8918930436,1425395.618641677,944161.1763965844
2021-07-26,1709394.424130357,1296589.9480989783,1083003.6181421306,775362.5400713808,982587.5618652805,1205746.1545162895,1428780.9494970865,946366.1106047261
2021-07-27,1701603.5614414013,1290680.513677687,1078067.640604424,772223.7701729609,978432.624402212,1200518.3526086223,1422480.883608301,942262.9131449295
2021-07-28,1700905.9666925988,1290151.382234191,1077625.672603192,771942.5804918524,978060.4678204163,1200050.1502569306,1421916.6909519092,941895.4304563995
2021-07-29,1707960.2543746557,1295502.1183606451,1082094.985814489,774786.1854059842,981823.9384377085,1204784.847657368,1427622.0527212205,945611.6000224054
2021-07-30,1699665.6857531462,1289210.6187824027,1076839.8804384475,771444.1633668232,977400.096278652,1199218.8180586435,1420914.4788279063,941242.9343931387
2021-08-02,1696099.624933661,1286505.7318659695,1074580.5675990586,770006.553206684,975497.4959003266,1196825.2617745933,1418030.252397603,939364.2798002416
2021-08-03,1709898.130062911,1296972.0132559298,1083322.7459804658,775570.5452357733,982860.5298376015,1206087.829552477,1429191.2329368263,946634.2845266386
2021-08-04,1701487.5065820669,1290592.4850975554,1077994.1129090087,772182.1765648567,978375.1439651159,1200444.2213073738,1422390.049776969,942204.7289649725
2021-08-05,1712262.510523202,1298765.4155831046,1084820.7224316655,776525.4767134067,984123.505119705,1207676.0916079513,1431104.5714049896,947880.8797394289
2021-08-06,1715092.249454347,1300911.7961972412,1086613.5313103928,777665.314702565,985632.4576880496,1209574.7483713832,1433392.716520361,949371.0975683243
2021-08-09,1713696.9333974626,1299853.4373139793,1085729.515125055,777023.8137736485,984888.4968646126,1208638.614865652,1432264.5155357206,948636.345048893
2021-08-10,1715828.5713426867,1301470.3024995378,1087080.0352710544,777981.1677977752,986025.1198912069,1210068.8118521213,1433988.1248356886,949758.878141297
2021-08-11,1720092.100351695,1304704.2248631965,1089781.2359288014,779895.9669501832,988298.2969697189,1212929.2026018412,1437435.4087691086,952003.9417962653
2021-08-12,1725247.112925755,1308614.344956896,1093047.2447506774,782211.0870062463,991046.2925929492,1216387.269973712,1441603.16721042,954718.1099125545
2021-08-13,1728386.7955324836,1310995.8204377096,1095036.421487717,783621.0808623916,992719.610046718,1218493.1143554978,1444141.3116842774,956370.9451711741
2021-08-16,1732456.4357252428,1314082.6765148232,1097614.781982567,785448.6760259954,994888.2708854319,1221222.4573948844,1447431.0468653606,958513.1520917731
2021-08-17,1721099.8918946397,1305468.6431659102,1090419.7321540937,780348.789818412,988837.5359022502,1213606.9540879051,1438251.5703307008,952535.8954213466
2021-08-18,1702262.4290506644,1291180.270262382,1078485.072646226,771888.915565271,978796.2059689043,1200970.8161532904,1423022.0101403387,942618.042757704
2021-08-19,1704898.2791655604,1293179.5845899738,1080155.0413620565,773072.7959273981,980202.3714622889,1202739.8926854464,1425153.7881988517,944006.5556472769
2021-08-20,1718464.1683390231,1303469.4248345885,1088749.843621137,779165.7653478282,987438.6537993214,1211844.0861637588,1436124.825643457,951152.2555443832
2021-08-23,1733580.7883646402,1314935.507382751,1098327.1266347703,785954.7197731809,995497.5266100363,1221985.0896887404,1448346.8340677838,959111.7269701211
2021-08-24,1736332.5667795911,1317022.754294204,1100070.5428631422,787190.4558210464,996963.612863406,1223830.3398472448,1450571.0560161977,960560.0270198917
2021-08-25,1739975.955318873,1319786.2949319682,1102378.8474385168,788826.5609722412,998904.5069939996,1226273.2852591437,1453515.801455342,962477.4461542747
2021-08-26,1729704.5307510118,1311995.3336070995,1095871.2855713211,784214.1523534552,993433.5743369278,1219386.8467857311,1445214.5539044382,957072.4179320479
2021-08-27,1745169.9481510299,1323725.9818770096,1105669.5525855704,791159.3276772186,1001674.5478497874,1229758.5767036905,1457715.9415661294,965212.9819022804
2021-08-30,1752844.3763028125,1329547.0997293575,1110531.7618792392,794605.4529968114,1005761.3621041306,1234903.1354298478,1463917.7361213355,969250.8434490204
2021-08-31,1750247.2533274544,1327577.1602605663,1108886.3291228388,793439.2893177794,1004378.7700259355,1233162.5232499023,1461819.2698144214,967884.6716618361
2021-09-01,1751177.7171506032,1328282.924841949,1109475.8336121452,793857.093328413,1004874.1604116798,1233786.1724582864,1462571.1176318831,968374.161488123
2021-09-02,1756565.2191211705,1332369.3900847235,1112889.1383734734,796276.2186339586,1007742.4226841496,1237397.085987553,1466924.3353274695,971208.2955051567
2021-09-03,1756138.9674676931,1332046.074645374,1112619.0824539978,796084.8263795463,1007515.5400264594,1237111.4382052696,1466579.9491720707,970984.0962574877
2021-09-07,1749859.9819320745,1327283.4116725589,1108640.9695285407,793265.4778668816,1004173.3409223397,1232903.5964825323,1461506.8597283417,967681.4452058782
2021-09-08,1747728.0908682907,1325666.3544944588,1107290.2890167932,792308.1976591453,1003038.2768969511,1231474.6669911803,1459784.2030131514,966559.9069451143
2021-09-09,1740247.4249734774,1319992.206932385,1102550.8397031468,788949.1253214343,999055.0608729596,1226460.3493183625,1453739.2737254207,962624.2690037559
2021-09-10,1726526.3741233035,1309584.675260026,1093857.7332405995,782787.6574497892,991746.7710752566,1217261.1536476342,1442650.102974617,955404.0037804416
2021-09-13,1730944.9382497433,1312936.1930551582,1096657.1579189396,784771.9729729845,994101.5964261849,1220224.6996851466,1446222.0509908465,957730.0319635826
2021-09-14,1721603.7243864716,1305850.804319131,1090738.9401753023,780577.0657348515,989124.2164604566,1213960.2944467717,1438671.2814615343,952813.22522239
2021-09-15,1735983.6428459098,1316758.0925761848,1099849.478679652,787035.0626340519,996789.4259163847,1223606.3038836205,1450297.0314088485,960384.18565997
2021-09-16,1733231.737871679,1314670.7496684613,1098105.982268406,785799.2839482484,995323.4015493869,1221761.0782442328,1448072.7950490683,958935.9048547652
2021-09-17,1716348.2237444601,1301864.4631865826,1087409.2661515074,778217.4083119391,986328.0034174616,1210439.3567202447,1434425.9336574893,950049.7114185484
2021-09-20,1687729.5004222668,1280156.9225141834,1069277.5930472664,765364.4053436121,971069.3511185149,1191239.0636632703,1411286.1575271876,934979.7843076553
2021-09-21,1686135.2331779518,1278947.6574935527,1068267.5293840736,764648.2860782472,970218.294426941,1190168.5870630804,1409996.3956473526,934139.5885725742
2021-09-22,1702583.2568242876,1291423.620808329,1078688.336231698,772036.5406783447,978999.2289699164,1201213.181473706,1423303.2527794845,942808.2704642313
2021-09-23,1723269.7507422839,1307114.499225187,1091794.467528027,781327.8132934333,990035.2074118764,1215097.3089073556,1440033.8770804282,953705.6451971364
2021-09-24,1726108.0957044375,1309267.4075857243,1093592.7288421832,782602.5016291809,991548.1153911141,1217001.203679983,1442328.5500226824,955199.9742349884
2021-09-27,1721170.0057355023,1305521.8250998172,1090464.1534662638,780384.8615815294,988916.3039882153,1213689.1147677132,1438336.5422116264,952600.3817004062
2021-09-28,1686485.296145149,1279213.183178007,1068489.315213429,764807.9288408883,970426.86250342,1190422.0434758153,1410294.413326668,934338.5214562741
2021-09-29,1689323.8942258616,1281366.2835310851,1070287.736893333,766082.9944805105,971942.2863519836,1192328.128530904,1412590.9178471942,935834.5696031492
2021-09-30,1668676.1274474037,1265704.779973028,1057206.141556434,756808.4028050102,960920.5352160566,1178464.531668043,1395887.2154288325,924953.3089058169
2021-10-01,1688507.0806357365,1280746.723600693,1069770.236624837,765640.8823183253,971515.73067902,1191787.7155783342,1411936.5872869557,935410.4102540786
2021-10-04,1666732.3034730107,1264230.373253026,1055974.6127953816,756855.9011123317,959891.8636771282,1177166.963667373,1394320.794273186,923934.8736593602
2021-10-05,1684074.468429268,1277384.5502195251,1066961.911647488,763862.6338163293,969158.2357127389,1188818.8300533318,1408356.5673405987,933080.191213692
2021-10-06,1691073.8293840059,1282693.6239645425,1071396.4254914885,766687.3658388121,972895.3962263768,1193519.2076152263,1414019.5586542906,936769.4238228627
2021-10-07,1705693.9573560033,1293783.1131431777,1080659.1510906022,772584.9181357753,980699.1708067614,1203335.285336834,1425846.7111245354,944473.8674654951
2021-10-08,1702583.2568242883,1291423.6208083294,1078688.336231698,771331.2915115817,979039.8022260693,1201247.606376276,1423330.969102353,942835.289883726
2021-10-11,1690257.0157938807,1282074.0640341504,1070878.9252229927,766362.7589952694,972463.6386440258,1192974.3819960058,1413361.6758802913,936341.8010597394
2021-10-12,1686096.3794791352,1278918.1866384821,1068242.9132417701,764684.3171865079,970242.731803374,1190180.8214009989,1409995.8124346253,934149.1910604181
2021-10-13,1692162.3657472949,1283519.287887893,1072086.0783903634,767132.0617742897,973481.2727105158,1194254.1734348838,1414903.456115279,937346.2838373617
2021-10-14,1720625.5477149386,1305108.8491437363,1090119.2067425158,778612.9751472453,988673.4136449873,1213364.0620282867,1437928.70843969,952345.2542877244
2021-10-15,1733729.6220773745,1315048.3989969655,1098421.4216945397,783888.9960471343,995659.3206444257,1222154.9162833393,1448523.5266642978,959245.020477387
2021-10-18,1738862.360218236,1318941.623747041,1101673.3183305995,785953.839805925,998394.1388634723,1225596.9408692627,1452672.3932113461,961946.5969309259
2021-10-19,1752277.3907304916,1329117.0364371114,1110172.5426039274,791348.8017643404,1005540.3927746892,1234591.794415686,1463514.9152777197,969006.4780960478
2021-10-20,1759159.9374702177,1334337.5056243737,1114533.047655269,794114.3367039039,1009204.73304203,1239204.8604180906,1469076.2577263934,972627.1816034206
2021-10-21,1763748.3441497951,1337817.8504146389,1117440.077750455,795957.2482994728,1011646.9588598063,1242279.6801241466,1472783.3815361513,975040.5462698817
2021-10-22,1761920.7015940163,1336431.5682710388,1116282.1568676918,795223.3949626056,1010674.3603827459,1241055.080858639,1471306.8943192624,974079.3827284456
2021-10-25,1771369.2377263345,1343598.3618445273,1122268.3696884417,799017.6996881554,1015702.8711021387,1247386.3269859164,1478940.2871612122,979048.6515503366
2021-10-26,1772963.6315299289,1344807.7228614285,1123278.5135345084,799657.5933197811,1016551.0806206076,1248454.416002501,1480228.1609741217,979886.9733186612
2021-10-27,1765109.236082646,1338850.0983123006,1118302.2841940774,796505.624664202,1012372.852916583,1243192.964204195,1473883.947738537,975757.3647307783
2021-10-28,1782140.318329804,1351768.316445688,1129092.493542006,803343.550630263,1021435.6261184346,1254604.1078575014,1487642.4171037208,984713.7438129607
2021-10-29,1785756.6231832656,1354511.313881546,1131383.6389823547,804793.9557987229,1023358.6474511515,1257025.972205753,1490562.9215042586,986614.6168409046
2021-11-01,1788828.4700161633,1356841.3353613229,1133329.837698955,806025.7180269227,1024991.9066524188,1259083.0063902568,1493043.5616900804,988229.1419490942
2021-11-02,1796060.826604527,1362327.1382404978,1137911.9682139044,808925.2300917158,1028836.7755050646,1263925.6829657233,1498883.6549844816,992030.0622161627
2021-11-03,1807026.4288206436,1370644.6391095566,1144859.3331447355,813319.479637849,1034664.6191089416,1271266.6446263369,1507737.1662451697,997791.8366235131
2021-11-04,1815541.843384943,1377103.6521799797,1150254.357635826,816729.5815188783,1039188.2884451677,1276965.6348767064,1514611.0645934416,1002264.8604166349
2021-11-05,1821841.0784052878,1381881.6745560896,1154245.2998211158,819250.8826785664,1042533.5166891813,1281180.4713476808,1519695.2203588136,1005573.0015066399
2021-11-08,1823396.745069344,1383061.66071419,1155230.9077077527,819873.3088735539,1043359.4520184884,1282221.197182856,1520950.6683502237,1006389.8464595776
2021-11-09,1817369.4859407223,1378489.9343235795,1151412.278518589,817462.0139886859,1040159.6537060186,1278189.187089242,1516086.7084073063,1003225.2021470745
2021-11-10,1802748.851731607,1367400.0611598622,1142149.2321879796,811610.6724363614,1032395.8786112386,1268406.9521418868,1504286.6761766106,995547.3210230296
2021-11-11,1803332.0368917088,1367842.4119747442,1142518.7148711577,811844.2783725432,1032705.7399984831,1268797.298220333,1504757.477872922,995853.6958753692
2021-11-12,1816941.5890166115,1378165.3709327125,1151141.180221752,817295.6496042658,1039936.6788365374,1277906.500592527,1515744.2677518998,1003003.3271533914
2021-11-15,1817563.6278755309,1378637.1926026656,1151535.2790472338,817544.6044740912,1040266.9977249621,1278322.694386309,1516246.3081416746,1003329.9893620198
2021-11-16,1824757.5104429154,1384093.8126155809,1156093.033968501,820423.6601678543,1044087.0429434578,1283135.8975143933,1522052.3431578602,1007107.7765080242
2021-11-17,1820324.7716771674,1380731.5432381425,1153284.628808278,818650.409863565,1041733.8710835846,1280170.659197949,1518475.2295004716,1004780.4200888986
2021-11-18,1826507.0659232207,1385420.8650602263,1157201.4820180347,821124.2074669601,1045016.392282132,1284306.7363544728,1523464.5876222383,1008026.7445636806
2021-11-19,1823240.9505962355,1382943.4893050927,1155132.2025899156,819817.7842094023,1043282.655256718,1282122.0007330154,1520828.9924939964,1006311.9891443631
2021-11-22,1818108.212455374,1379050.2645550172,1151880.3059538556,817764.319396964,1040557.7149631322,1278688.3638576623,1516686.8827794518,1003616.9960375755
2021-11-23,1820519.040171255,1380878.897513499,1153407.7095197968,818729.1242808778,1041837.8700395083,1280301.351835522,1518632.5947520942,1004882.9981337397
2021-11-24,1825379.549301834,1384565.6342855338,1156487.1327939823,820673.9991566743,1044418.5647971892,1283553.1135403633,1522555.2074358417,1007435.2410463106
2021-11-26,1784667.7071421382,1353685.3619693837,1130693.745534858,804388.4226816095,1022806.7061434905,1256319.7434304955,1489702.0741278732,986060.3119594549
2021-11-29,1806559.5516384349,1370290.5088673471,1144563.5385227203,813167.6377672985,1034447.1225980802,1270980.1206265795,1507381.1917434034,997566.9496502233
2021-11-30,1771408.3445437115,1343628.0246921396,1122293.1461964927,799089.8978977529,1015772.7414317523,1247454.19665883,1479005.449757577,979101.9211030881
2021-12-01,1751732.806150649,1328703.9644847598,1109827.5156973049,791104.773458497,1005304.964598488,1234273.070476569,1463112.156879346,968756.3180325142
2021-12-02,1778563.2468529989,1349055.0778537127,1126826.2047925824,800551.2421435632,1019590.868754742,1252257.272256768,1484792.8785939557,982871.7593526528
2021-12-03,1763087.3250327792,1337316.4618933436,1117021.2825997951,795120.5911826851,1011359.669536394,1241891.5218775605,1472293.4758169772,974735.8886031371
2021-12-06,1783967.8343263038,1353154.5025930172,1130250.3342418948,802461.9390918768,1022472.4531304578,1255883.235143955,1489162.8054667118,985717.7053105902
2021-12-07,1820869.35625701,1381144.6151904939,1153629.6557149,815402.6234087347,1042095.156415838,1280596.2933388215,1518964.1331178145,1005114.4918376901
2021-12-08,1825690.8851294927,1384801.7851111868,1156684.3826639082,817085.8928162343,1044655.2941101815,1283822.0989669957,1522855.3879870756,1007646.3623433247
2021-12-09,1813364.7706583645,1375452.3243332785,1148875.0518380764,812785.1625712084,1038111.6161039555,1275576.470418286,1512908.3497601165,1001174.5329371889
2021-12-10,1830434.3269265012,1388399.725332925,1159689.636779687,818749.8592810575,1047177.9366572498,1286999.032501502,1526686.3392953854,1010139.8741172906
2021-12-13,1814220.1848287482,1376101.1631262007,1149417.0078831285,813095.7186928844,1038571.7597627329,1276153.8213050782,1513602.7827394907,1001627.684134181
2021-12-14,1801738.1493252316,1366633.4349429247,1141508.8917565863,808734.4521003518,1031942.2427353637,1267801.2841827783,1503527.8185789664,995071.9443207014
2021-12-15,1829889.9954652174,1387986.845373115,1159344.770238813,818585.8234887816,1046901.862631677,1286645.8598914966,1526255.903706468,1009862.6759789836
2021-12-16,1813753.3076465402,1375747.032883992,1149121.213261114,812958.1463353548,1038336.5079952448,1275852.2078961302,1513234.6456845086,1001390.9537845438
2021-12-17,1794449.473857475,1361104.913723337,1136891.0798627278,806212.7250172617,1028083.4494251916,1262934.4930964871,1497653.1981576772,991252.0970549998
2021-12-20,1775368.5109596723,1346631.8439951926,1124802.1485053736,799529.3744412718,1017940.8941686937,1250159.2301522603,1482246.2548583606,981225.0479458688
2021-12-21,1806897.2117962374,1370546.6269172835,1144777.466430429,810598.862309602,1034713.0962685073,1271279.6654539143,1507713.0384668144,997802.0564114058
2021-12-22,1824964.0551871178,1384250.4785291848,1156223.892418793,816834.1968352514,1044192.1862256429,1283371.9930114083,1522297.9465415957,1007293.0831552021
2021-12-23,1836318.8271878068,1392863.1679303097,1163417.819687031,820273.4484421875,1049468.0275187823,1290968.1972132667,1531461.4160319502,1013255.1923428993
2021-12-27,1862306.8893255657,1412575.3301222112,1179882.811573274,828129.2480755706,1061528.996545372,1308348.6594918226,1552429.9487969668,1026896.7705685149
2021-12-28,1860785.013989145,1411420.974968358,1178918.6125139822,827671.2834989027,1060824.5519017566,1307331.5416020565,1551202.5773528966,1026098.455021118
2021-12-29,1863165.594037217,1413226.6648181686,1180426.8523730484,828387.8399518623,1061926.6425891265,1308922.6226375215,1553122.5333736928,1027347.2627950843
2021-12-30,1858014.504800823,1409319.5206088577,1177163.3292202654,826837.9985174817,1059542.5159784998,1305480.062291305,1548968.3131856178,1024645.265833976
2021-12-31,1853331.811457991,1405767.6585970023,1174196.5628839838,825427.8236207619,1057374.052128431,1302350.1163864357,1545191.5015543338,1022188.6337134425
2022-01-03,1864062.646210568,1413907.0863841153,1180995.188583631,828662.0123943508,1062345.651860377,1309523.5659690371,1553847.1340987985,1027818.931231438
2022-01-04,1863438.582403176,1413433.7287738328,1180599.8068321662,828474.2745368332,1062056.8356815628,1309106.5028553745,1553343.8502919925,1027491.5867109721
2022-01-05,1827656.2241814067,1386292.5111971896,1157929.5425135323,817708.6597060061,1045495.7495894881,1285192.6899945424,1524486.420237054,1008722.111907286
2022-01-06,1825939.4475545008,1384990.321786627,1156841.8618283526,817188.8746208444,1044698.2531842055,1284044.25214021,1523101.0080116312,1007820.7259386019
2022-01-07,1818720.6328090476,1379514.7905084053,1152268.3108809164,815002.5839310075,1041344.2955341797,1279215.0043813293,1517275.3578039412,1004030.3456818622
2022-01-10,1816457.246653826,1377797.9932051618,1150834.3203631311,814316.2150557869,1040291.9116616342,1277700.5500685445,1515448.548397499,1002841.6806943683
2022-01-11,1833001.9615897276,1390347.2976706692,1161316.3869264564,819335.399153404,1047986.3426799838,1288771.4559904814,1528802.551650457,1011531.0139665258
2022-01-12,1837957.6432985181,1394106.2236381883,1164456.1077218554,820834.4215735734,1050287.166042917,1292086.0958924412,1532801.3365878083,1014132.6087220415
2022-01-13,1812633.5111412054,1374897.6578818057,1148411.7551923727,813180.9131016652,1038535.6387989656,1275150.1095031083,1512368.8549872907,1000839.8907577387
2022-01-14,1813374.7688414473,1375459.908038655,1148881.3862851185,813405.9492696527,1038880.5186308088,1275646.1766842538,1512967.2019786837,1001229.2439952014
2022-01-18,1781260.6047777494,1351101.0463688122,1128535.1423851543,803657.7963814364,1023940.1320197267,1254155.0464951051,1487044.8299013788,984361.2845052013
2022-01-19,1762764.5988699624,1337071.6714033377,1116816.8162712136,798010.6689357371,1015306.1281713467,1241766.4618417989,1472106.2013968872,974637.7314751275
2022-01-20,1743254.3468959737,1322272.9823253495,1104455.904605409,792033.669838242,1006180.710607913,1228691.8605336612,1456343.019979601,964375.737653838
2022-01-21,1709033.2239465604,1296315.9747427127,1082774.7762198662,781512.0385590869,990140.9948629341,1205746.4172984092,1428684.2188402908,946366.316857171
